EXP,Year,Loc,Range,Row,Plot,REP,Nitro,Weed,HYB,Code,TRT,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STR
REPLICATED TRIAL,2018,Pana,8,17,21107,2,N2,WMINUS,PHW52*LH185,UIUC7,PanaN2WMINUSUIUC7,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.7375,79.65333333,1.268333333,100.4166667,250,105,22.444,20.26,10.85899248,15.9,57.2,208.2751272,7.5,3.5,72.5
REPLICATED TRIAL,2018,Pana,9,21,22207,2,N3,WPLUS,PHW52*LH185,UIUC7,PanaN3WPLUSUIUC7,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.7425,82.50416667,1.225833333,97.25,242,100,21.618,19.858,10.37818496,15.5,57.7,198.2668977,7.6,3.2,73.1
REPLICATED TRIAL,2018,Pana,10,21,21207,2,N3,WMINUS,PHW52*LH185,UIUC7,PanaN3WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.675833333,80.33833333,0.918333333,114.0833333,240,103,19.952,18.064,9.2079176,15.5,58.6,173.2081911,7.4,3.5,72.8
REPLICATED TRIAL,2018,Pana,11,9,22307,2,N1,WPLUS,PHW52*LH185,UIUC7,PanaN1WPLUSUIUC7,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.896666667,1.715833333,80.22,-0.165,94.5,235,107,21.46,19.47,9.2305972,15.2,56.3,181.3698803,7.2,3.4,72.9
REPLICATED TRIAL,2018,Pana,12,9,21307,2,N1,WMINUS,PHW52*LH185,UIUC7,PanaN1WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.906666667,1.72,73.75083333,-0.036666667,100,235,96,20.5,18.042,7.64756112,15.5,60.7,138.8797364,7,3.4,73
REPLICATED TRIAL,2018,Pana,13,5,31307,3,N1,WMINUS,PHW52*LH185,UIUC7,PanaN1WMINUSUIUC7,19,5/25/2018,10/15/2018,NA,NA,NA,NA,1.873333333,1.7275,72.1975,0.989166667,95.83333333,215,90,21.172,19.286,9.15802248,15.5,58.9,171.3921902,8.1,3.4,72.2
REPLICATED TRIAL,2018,Pana,14,5,32307,3,N1,WPLUS,PHW52*LH185,UIUC7,PanaN1WPLUSUIUC7,18,5/25/2018,10/15/2018,NA,NA,NA,NA,1.896666667,1.745,69.92916667,-0.1725,93.33333333,215,95,20.9292,18.568,7.97414736,15.3,57.9,152.1727933,7.5,3.4,72.6
REPLICATED TRIAL,2018,Pana,15,5,32207,3,N3,WPLUS,PHW52*LH185,UIUC7,PanaN3WPLUSUIUC7,21,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.755,78.22833333,2.629166667,110.4166667,235,103,23.538,21.168,9.17616616,15.8,59.5,169.3964497,8.1,3.4,72.2
REPLICATED TRIAL,2018,Pana,16,5,31207,3,N3,WMINUS,PHW52*LH185,UIUC7,PanaN3WMINUSUIUC7,21,5/25/2018,10/15/2018,NA,NA,NA,NA,1.873333333,1.726666667,71.46333333,2.524166667,131.5,232,94,22.122,19.994,9.34853112,14.9,59.2,175.3069527,9.2,3.6,71
REPLICATED TRIAL,2018,Pana,17,41,31107,3,N2,WMINUS,PHW52*LH185,UIUC7,PanaN2WMINUSUIUC7,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.903333333,1.79,82.11,1.024166667,96.5,250,112,23.558,20.972,10.60498096,15.2,57.2,205.0962056,8,3.3,72.4
REPLICATED TRIAL,2018,Pana,18,41,32107,3,N2,WPLUS,PHW52*LH185,UIUC7,PanaN2WPLUSUIUC7,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.771666667,88.51,1.068333333,97.16666667,235,90,20.548,18.464,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,19,41,42107,4,N2,WPLUS,PHW52*LH185,UIUC7,PanaN2WPLUSUIUC7,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.905,1.73875,61.0125,0.14875,104.5,240,100,21.958,19.718,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,20,41,41107,4,N2,WMINUS,PHW52*LH185,UIUC7,PanaN2WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.739166667,83.16333333,3.018333333,102.75,240,99,21.328,19.024,9.979024,15.2,57.1,193.3284283,8,3.4,72.2
REPLICATED TRIAL,2018,Pana,21,41,41207,4,N3,WMINUS,PHW52*LH185,UIUC7,PanaN3WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.800833333,75.99166667,1.308333333,102.8333333,237,96,23.27,20.754,10.37364904,15.5,58.1,196.8158348,8.6,3.8,71.3
REPLICATED TRIAL,2018,Pana,22,41,42207,4,N3,WPLUS,PHW52*LH185,UIUC7,PanaN3WPLUSUIUC7,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.7475,96.42583333,3.2925,102.5833333,258,146,23.106,20.424,10.33736168,15,57.1,200.7430129,8.2,3.1,72.4
REPLICATED TRIAL,2018,Pana,23,13,41307,4,N1,WMINUS,PHW52*LH185,UIUC7,PanaN1WMINUSUIUC7,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.761666667,100.6308333,3.208333333,102.5,246,138,23.456,21.116,10.70023528,15.6,57,206.6849372,8,3.3,72.5
REPLICATED TRIAL,2018,Pana,24,13,42307,4,N1,WPLUS,PHW52*LH185,UIUC7,PanaN1WPLUSUIUC7,32,5/25/2018,10/15/2018,NA,NA,NA,NA,1.903333333,1.73,101.0008333,1.655833333,93.08333333,240,115,21.26,19.19,11.07218072,16.2,56.9,212.7222055,7.3,3.4,72.8
REPLICATED TRIAL,2018,Macomb,1,17,11207,1,N2,WMINUS,PHW52*LH185,UIUC7,MacombN2WMINUSUIUC7,23,6/7/2018,11/20/2018,NA,NA,NA,NA,1.876666667,1.7175,96.03083333,1.544166667,103.75,221,84,19.264,17.278,NA,NA,NA,NA,7.7,3.9,72
REPLICATED TRIAL,2018,Macomb,2,17,12207,1,N2,WPLUS,PHW52*LH185,UIUC7,MacombN2WPLUSUIUC7,29,6/7/2018,11/20/2018,NA,NA,NA,NA,1.866666667,1.684166667,89.31,1.785,98.75,211,83,19.078,17.452,5.4884632,21.3,53.2,105.9160475,7.1,3.6,72.8
REPLICATED TRIAL,2018,Macomb,3,17,12107,1,N1,WPLUS,PHW52*LH185,UIUC7,MacombN1WPLUSUIUC7,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.886666667,1.708333333,87.95083333,0.639166667,91.16666667,215,88,19.116,16.826,4.02789696,21.6,50,82.3895858,7.2,3.8,72.5
REPLICATED TRIAL,2018,Macomb,4,17,11107,1,N1,WMINUS,PHW52*LH185,UIUC7,MacombN1WMINUSUIUC7,30,6/7/2018,11/20/2018,NA,NA,NA,NA,1.893333333,1.716666667,75.09083333,-0.220833333,102,215,70,19.326,17.518,5.00311976,23.1,50,100.3795266,8.1,3.9,71.9
REPLICATED TRIAL,2018,Macomb,5,33,11307,1,N3,WMINUS,PHW52*LH185,UIUC7,MacombN3WMINUSUIUC7,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.916666667,1.700833333,76.4975,-2.920833333,87.5,228,85,20.132,18.238,6.13256384,18.7,55.3,117.6130199,7.6,3.7,72.4
REPLICATED TRIAL,2018,Macomb,6,33,12307,1,N3,WPLUS,PHW52*LH185,UIUC7,MacombN3WPLUSUIUC7,30,6/7/2018,11/21/2018,NA,NA,NA,NA,1.9,1.74,73.51416667,-0.918333333,93.08333333,214,70,19.92,18.296,6.51811704,19.7,52.6,129.8075236,8,3.9,71.8
REPLICATED TRIAL,2018,Macomb,7,33,21107,2,N1,WMINUS,PHW52*LH185,UIUC7,MacombN1WMINUSUIUC7,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.926666667,1.701666667,80.73583333,-0.286666667,74.25,204,81,17.614,16.41,4.6266384,20.3,54.2,88.75084609,7.3,3.7,72.7
REPLICATED TRIAL,2018,Macomb,8,33,22107,2,N1,WPLUS,PHW52*LH185,UIUC7,MacombN1WPLUSUIUC7,22,6/7/2018,11/21/2018,NA,NA,NA,NA,1.903333333,1.698333333,74.40666667,0.760833333,97.5,216,85,18.954,17.652,3.9008912,19.2,53,77.57954672,7.6,3.8,72.3
REPLICATED TRIAL,2018,Macomb,9,37,22307,2,N3,WPLUS,PHW52*LH185,UIUC7,MacombN3WPLUSUIUC7,29,6/7/2018,11/21/2018,NA,NA,NA,NA,1.88,1.719166667,84.26166667,0.723333333,99,223,66,21.858,19.598,8.24630256,18.4,55.8,157.3124642,7.6,3.7,72.3
REPLICATED TRIAL,2018,Macomb,10,37,21307,2,N3,WMINUS,PHW52*LH185,UIUC7,MacombN3WMINUSUIUC7,27,6/7/2018,11/21/2018,NA,NA,NA,NA,1.873333333,1.713333333,91.56,0.905833333,101.3333333,231,86,20.568,18.892,7.68384848,18.5,54.5,149.8952283,7.7,3.5,72.6
REPLICATED TRIAL,2018,Macomb,11,33,22207,2,N2,WPLUS,PHW52*LH185,UIUC7,MacombN2WPLUSUIUC7,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.903333333,1.7275,95.48833333,0.340833333,103.3333333,212,81,18.176,16.658,5.0802304,21,54.4,96.24086321,7.1,3.7,72.6
REPLICATED TRIAL,2018,Macomb,12,33,21207,2,N2,WMINUS,PHW52*LH185,UIUC7,MacombN2WMINUSUIUC7,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.936666667,1.718333333,79.325,-0.104166667,79.33333333,221,80,20.028,18.13,4.8307548,20.9,53.6,92.9982116,7.9,3.8,72.1
REPLICATED TRIAL,2018,Macomb,13,25,32207,3,N2,WPLUS,PHW52*LH185,UIUC7,MacombN2WPLUSUIUC7,31,6/7/2018,11/20/2018,NA,NA,NA,NA,1.883333333,1.694166667,82.40833333,0.006666667,91.91666667,213,83,22.482,19.498,7.83806976,20.2,51.6,158.1285262,7.1,3.3,73.3
REPLICATED TRIAL,2018,Macomb,14,25,31207,3,N2,WMINUS,PHW52*LH185,UIUC7,MacombN2WMINUSUIUC7,31,6/7/2018,11/20/2018,NA,NA,NA,NA,1.913333333,1.725,89.13833333,0.035,116.9166667,209,68,20.408,18.238,5.0121916,21.7,53.3,96.05282147,7.5,3.6,72.7
REPLICATED TRIAL,2018,Macomb,15,17,31107,3,N1,WMINUS,PHW52*LH185,UIUC7,MacombN1WMINUSUIUC7,22,6/7/2018,11/20/2018,NA,NA,NA,NA,1.9,1.716666667,72.225,0.666666667,93.66666667,219,68,21.264,19.074,4.3318036,22.6,54.8,79.81363106,7.4,3.7,72.5
REPLICATED TRIAL,2018,Macomb,16,17,32107,3,N1,WPLUS,PHW52*LH185,UIUC7,MacombN1WPLUSUIUC7,29,6/7/2018,11/20/2018,NA,NA,NA,NA,1.9,1.725833333,83.035,-0.890833333,84.91666667,225,83,19.892,17.26,3.43369144,21.8,50.7,69.08885076,7.9,3.8,72
REPLICATED TRIAL,2018,Macomb,17,37,31307,3,N3,WMINUS,PHW52*LH185,UIUC7,MacombN3WMINUSUIUC7,23,6/7/2018,11/21/2018,NA,NA,NA,NA,1.883333333,1.698333333,81.9775,1.4125,95.25,225,80,20.894,18.724,5.94659112,19,52.9,118.7805506,7.6,3.5,72.7
REPLICATED TRIAL,2018,Macomb,18,37,32307,3,N3,WPLUS,PHW52*LH185,UIUC7,MacombN3WPLUSUIUC7,20,6/7/2018,11/21/2018,NA,NA,NA,NA,1.856666667,1.71,104.2408333,2.713333333,119.9166667,226,79,18.998,16.838,7.13046624,19.7,55.6,134.3403857,7.8,3.3,72.7
REPLICATED TRIAL,2018,Macomb,19,37,42207,4,N2,WPLUS,PHW52*LH185,UIUC7,MacombN2WPLUSUIUC7,22,6/7/2018,11/21/2018,NA,NA,NA,NA,1.9,1.724166667,82.025,0.274166667,115.0833333,215,78,20.266,18.286,6.5997636,19,56.3,123.866228,7.7,3.4,72.5
REPLICATED TRIAL,2018,Macomb,20,37,41207,4,N2,WMINUS,PHW52*LH185,UIUC7,MacombN2WMINUSUIUC7,27,6/7/2018,11/21/2018,NA,NA,NA,NA,1.876666667,1.679166667,85.33166667,1.3625,103.5,223,80,20.594,18.224,7.53416312,18.8,53.7,148.6156931,7.6,3.4,72.6
REPLICATED TRIAL,2018,Macomb,21,29,41307,4,N3,WMINUS,PHW52*LH185,UIUC7,MacombN3WMINUSUIUC7,25,6/7/2018,11/21/2018,NA,NA,NA,NA,1.873333333,1.680833333,83.77333333,0.280833333,100.25,218,79,20.554,18.74,6.46822192,19.1,53.1,128.5543632,8.1,3.5,72.1
REPLICATED TRIAL,2018,Macomb,22,29,42307,4,N3,WPLUS,PHW52*LH185,UIUC7,MacombN3WPLUSUIUC7,28,6/7/2018,11/21/2018,NA,NA,NA,NA,1.873333333,1.678333333,84.09083333,0.113333333,100.0833333,225,82,20.902,19.274,7.03974784,18.6,51.9,144.0330175,7.8,3.6,72.2
REPLICATED TRIAL,2018,Macomb,23,13,41107,4,N1,WMINUS,PHW52*LH185,UIUC7,MacombN1WMINUSUIUC7,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.866666667,1.695833333,81.35833333,0.948333333,96.08333333,216,73,20.08,18.03,5.56557384,20.2,53.7,107.8913094,7.2,3.6,72.8
REPLICATED TRIAL,2018,Macomb,24,13,42107,4,N1,WPLUS,PHW52*LH185,UIUC7,MacombN1WPLUSUIUC7,21,6/7/2018,11/20/2018,NA,NA,NA,NA,1.886666667,1.715,81.92583333,0.928333333,99.91666667,194,59,20.114,17.442,5.70618736,20.4,52.6,112.6474228,7.7,3.8,72.1
REPLICATED TRIAL,2019,UIUC2019,1,17,1017,1,N2,WMINUS,PHW52*LH185,UIUC7,UIUC2019N2WMINUSUIUC7,59,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.91,1.96,111.96,NA,86.84,262,120,25.78,23.28,6.15524344,26.1,58.5,105.961643,10.6,3.8,70.5
REPLICATED TRIAL,2019,UIUC2019,4,33,4033,1,N1,WMINUS,PHW52*LH185,UIUC7,UIUC2019N1WMINUSUIUC7,60,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.95,1.97,82.14,NA,98.88,265,114,23.38,21.48,6.84016736,32.3,57.9,107.8734101,8.4,3.3,72.8
REPLICATED TRIAL,2019,UIUC2019,5,9,5009,1,N3,WMINUS,PHW52*LH185,UIUC7,UIUC2019N3WMINUSUIUC7,59,10-Jun,10/19/2019,6-Aug,7-Aug,57,58,1.82,1.91,105.5,NA,108.42,267,140,24.44,23.02,7.33911856,35.1,57.4,110.9551875,10.1,3.8,70.7
REPLICATED TRIAL,2019,UIUC2019,7,29,7029,2,N2,WMINUS,PHW52*LH185,UIUC7,UIUC2019N2WMINUSUIUC7,67,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.9,1.93,100.77,NA,106.75,277,145,25.04,23.16,5.8740164,32.8,60.7,91.95247836,7.6,2.8,74.1
REPLICATED TRIAL,2019,UIUC2019,9,41,9041,2,N3,WMINUS,PHW52*LH185,UIUC7,UIUC2019N3WMINUSUIUC7,51,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.81,1.9,108.3,NA,124.09,268,143,25.08,22.98,10.41447232,36.9,54.5,153.0825333,8.2,3.6,72.5
REPLICATED TRIAL,2019,UIUC2019,12,5,12005,2,N1,WMINUS,PHW52*LH185,UIUC7,UIUC2019N1WMINUSUIUC7,62,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.82,1.93,119.11,NA,122.17,256,132,23.26,21.54,6.38657536,25.8,59,110.3903112,8.8,4.9,69.8
REPLICATED TRIAL,2019,UIUC2019,13,33,13033,3,N3,WMINUS,PHW52*LH185,UIUC7,UIUC2019N3WMINUSUIUC7,60,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.84,1.93,110.12,NA,111.75,257,128,23.83,21.68,10.42808008,29,59.4,172.4732383,10.5,4.5,68.9
REPLICATED TRIAL,2019,UIUC2019,15,5,15005,3,N1,WMINUS,PHW52*LH185,UIUC7,UIUC2019N1WMINUSUIUC7,63,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.87,1.92,91.02,NA,108.84,267,128,24.08,21.86,7.14860992,28.2,55.3,119.5652717,8.3,3.5,72.7
REPLICATED TRIAL,2019,UIUC2019,18,37,18037,3,N2,WMINUS,PHW52*LH185,UIUC7,UIUC2019N2WMINUSUIUC7,59,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.87,1.92,104.91,NA,104.34,256,130,23.07,21.33,10.46436744,29.6,58.1,171.610814,8.3,3.6,72.7
REPLICATED TRIAL,2019,UIUC2019,19,21,19021,4,N3,WMINUS,PHW52*LH185,UIUC7,UIUC2019N3WMINUSUIUC7,64,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.91,1.94,90.26,NA,79.42,234,99,23.51,21.7,9.86109008,36.3,55.8,146.3266297,9,4.5,70.3
REPLICATED TRIAL,2019,UIUC2019,22,9,22009,4,N1,WMINUS,PHW52*LH185,UIUC7,UIUC2019N1WMINUSUIUC7,51,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.95,1.96,97.71,NA,73.34,213,95,19.98,18.58,6.34575208,25.6,54.1,109.9803374,8.7,3.5,72.2
REPLICATED TRIAL,2019,UIUC2019,24,21,24021,4,N2,WMINUS,PHW52*LH185,UIUC7,UIUC2019N2WMINUSUIUC7,56,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.89,1.93,93.7,NA,87.25,227,115,21.24,19.29,4.75364416,31.1,53.2,76.29655032,8.5,3.2,72.7
REPLICATED TRIAL,2019,UIUC2019,2,17,2017,1,N2,WPLUS,PHW52*LH185,UIUC7,UIUC2019N2WPLUSUIUC7,63,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.87,1.95,105.72,NA,111.25,266,127,22.02,20.98,5.18002064,28.3,58.5,86.51863465,9.8,3.8,71.1
REPLICATED TRIAL,2019,UIUC2019,3,33,3033,1,N1,WPLUS,PHW52*LH185,UIUC7,UIUC2019N1WPLUSUIUC7,64,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.87,1.93,96.79,NA,110.5,290,148,23.8,21.92,6.52265296,30.2,56.6,106.0568457,7.4,3.5,73.1
REPLICATED TRIAL,2019,UIUC2019,6,9,6009,1,N3,WPLUS,PHW52*LH185,UIUC7,UIUC2019N3WPLUSUIUC7,64,10-Jun,10/19/2019,6-Aug,7-Aug,57,58,1.91,1.95,100.87,NA,97.17,260,115,22.16,19.92,7.33004672,30.4,58.1,118.8433796,10.1,3.8,70.9
REPLICATED TRIAL,2019,UIUC2019,8,29,8029,2,N2,WPLUS,PHW52*LH185,UIUC7,UIUC2019N2WPLUSUIUC7,64,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.91,1.94,86.87,NA,100.75,273,145,22.38,21.12,7.10325072,35.2,58.7,107.2237918,7.4,2.9,74
REPLICATED TRIAL,2019,UIUC2019,10,41,10041,2,N3,WPLUS,PHW52*LH185,UIUC7,UIUC2019N3WPLUSUIUC7,61,10-Jun,10/19/2019,8-Aug,8-Aug,59,59,1.83,1.9,110.23,NA,114.33,280,123,23.66,21.72,11.02682152,31.3,59.5,176.4680528,8.1,3.5,72.8
REPLICATED TRIAL,2019,UIUC2019,11,5,11005,2,N1,WPLUS,PHW52*LH185,UIUC7,UIUC2019N1WPLUSUIUC7,60,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.91,1.95,103.73,NA,105.25,258,131,24,22.18,5.94659112,27.9,58.5,99.87627904,9,4.5,70.1
REPLICATED TRIAL,2019,UIUC2019,14,33,14033,3,N3,WPLUS,PHW52*LH185,UIUC7,UIUC2019N3WPLUSUIUC7,64,10-Jun,10/19/2019,9-Aug,10-Aug,60,61,1.84,1.93,112.1,NA,98.17,262,142,22.56,20.96,8.50031408,28.2,59.4,142.1734259,7.8,3.4,72.8
REPLICATED TRIAL,2019,UIUC2019,16,5,16005,3,N1,WPLUS,PHW52*LH185,UIUC7,UIUC2019N1WPLUSUIUC7,61,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.82,1.9,98.88,NA,109.33,263,133,21.77,20.01,6.99438864,28.5,58.4,116.4970192,8.4,3.5,72.5
REPLICATED TRIAL,2019,UIUC2019,17,37,17037,3,N2,WPLUS,PHW52*LH185,UIUC7,UIUC2019N2WPLUSUIUC7,56,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.88,1.94,115.2,NA,106.67,261,138,19.04,17.64,9.752228,29.9,58.4,159.250526,9.8,4.7,69.2
REPLICATED TRIAL,2019,UIUC2019,20,21,20021,4,N3,WPLUS,PHW52*LH185,UIUC7,UIUC2019N3WPLUSUIUC7,54,10-Jun,10/19/2019,9-Aug,11-Aug,60,62,1.86,1.92,91.19,NA,100.67,228,112,19.64,17.84,8.01497064,32.6,54.6,125.8406184,9,4.6,70
REPLICATED TRIAL,2019,UIUC2019,21,9,21009,4,N1,WPLUS,PHW52*LH185,UIUC7,UIUC2019N1WPLUSUIUC7,58,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.92,1.94,85.76,NA,89.75,216,115,18.99,17.45,4.93054504,27.9,55.9,82.8112245,8.7,3.2,72.5
REPLICATED TRIAL,2019,UIUC2019,23,21,23021,4,N2,WPLUS,PHW52*LH185,UIUC7,UIUC2019N2WPLUSUIUC7,67,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.9,1.94,95.92,NA,81.92,215,85,19.24,17.82,3.61966416,31,52.2,58.18035672,9.6,3.7,71.3
REPLICATED TRIAL,2018,Pana,1,21,12108,1,N2,WPLUS,PHW52*Q381,UIUC8,PanaN2WPLUSUIUC8,1,5/25/2018,10/15/2018,NA,NA,NA,NA,1.875,1.74375,83.41375,1.365,191.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,2,21,11108,1,N2,WMINUS,PHW52*Q381,UIUC8,PanaN2WMINUSUIUC8,8,5/25/2018,10/15/2018,NA,NA,NA,NA,1.826666667,1.8,133.1416667,2.4725,81.75,202,75,30.775,28.23,2.49022008,16.1,54.9,49.64497041,10.2,3.8,70.2
REPLICATED TRIAL,2018,Pana,3,5,11308,1,N1,WPLUS,PHW52*Q381,UIUC8,PanaN1WPLUSUIUC8,9,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.740833333,71.5675,1.5625,124.8333333,198,85,23.388,21.702,3.56523312,15.6,59.6,65.86156229,9.9,3.8,70.2
REPLICATED TRIAL,2018,Pana,4,5,12308,1,N1,WMINUS,PHW52*Q381,UIUC8,PanaN1WMINUSUIUC8,12,5/25/2018,10/15/2018,NA,NA,NA,NA,1.846666667,1.776666667,64.58083333,0.618333333,169,198,80,22.43,20.774,3.8328524,15.5,59,71.61016949,9.8,3.8,70.5
REPLICATED TRIAL,2018,Pana,5,17,12208,1,N3,WPLUS,PHW52*Q381,UIUC8,PanaN3WPLUSUIUC8,20,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.758333333,87.2475,1.06,143.6666667,230,103,24.788,21.778,6.31400064,15,58.9,118.8655931,9.3,3.6,71.3
REPLICATED TRIAL,2018,Pana,6,17,11208,1,N3,WMINUS,PHW52*Q381,UIUC8,PanaN3WMINUSUIUC8,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.7425,64.4825,1.765833333,118,230,90,25.786,23.538,7.59313008,14.7,60.3,140.1201095,10,3.9,70.2
REPLICATED TRIAL,2018,Pana,7,9,22108,2,N2,WPLUS,PHW52*Q381,UIUC8,PanaN2WPLUSUIUC8,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.806666667,57.67388889,0.138333333,125.3333333,242,95,21.47,19.68,8.31887728,15.8,58.7,155.6634376,9,3.9,71.2
REPLICATED TRIAL,2018,Pana,8,9,21108,2,N2,WMINUS,PHW52*Q381,UIUC8,PanaN2WMINUSUIUC8,17,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.735,76.24333333,-0.054166667,100.0833333,220,85,22.658,20.764,5.6699,18.7,59.2,101.5762434,9.5,3.8,70.7
REPLICATED TRIAL,2018,Pana,9,37,22208,2,N3,WPLUS,PHW52*Q381,UIUC8,PanaN3WPLUSUIUC8,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.746666667,66.50333333,1.489166667,113.0833333,220,92,23.046,21.74,5.30249048,15.1,58.4,100.5593945,9.8,3.6,70.9
REPLICATED TRIAL,2018,Pana,10,37,21208,2,N3,WMINUS,PHW52*Q381,UIUC8,PanaN3WMINUSUIUC8,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.736666667,86.12666667,1.885833333,89.33333333,222,94,21.632,19.08,7.6430252,14.5,58.5,145.7214383,9.3,4,70.7
REPLICATED TRIAL,2018,Pana,11,13,22308,2,N1,WPLUS,PHW52*Q381,UIUC8,PanaN1WPLUSUIUC8,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.7475,72.08125,-0.945,93.75,234,85,19.762,17.844,6.27317736,15.2,58.7,118.2206183,8.1,3.8,71.9
REPLICATED TRIAL,2018,Pana,12,13,21308,2,N1,WMINUS,PHW52*Q381,UIUC8,PanaN1WMINUSUIUC8,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.89,1.794166667,62.50166667,-0.010833333,98,234,88,20.626,18.778,6.74491304,14.8,59.3,126.4180728,7.9,3.8,72.2
REPLICATED TRIAL,2018,Pana,13,37,31308,3,N1,WMINUS,PHW52*Q381,UIUC8,PanaN1WMINUSUIUC8,17,5/25/2018,10/15/2018,NA,NA,NA,NA,1.896666667,1.756666667,78.29833333,0.380833333,85.16666667,215,70,20.906,18.562,4.36809096,14.6,58.1,83.75703999,9.1,3.8,71.1
REPLICATED TRIAL,2018,Pana,14,37,32308,3,N1,WPLUS,PHW52*Q381,UIUC8,PanaN1WPLUSUIUC8,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.853333333,1.770833333,93.62,-0.103333333,80.41666667,212,90,21.056,17.868,6.69501792,16.2,57.3,127.728864,8.6,3.4,71.9
REPLICATED TRIAL,2018,Pana,15,21,32208,3,N3,WPLUS,PHW52*Q381,UIUC8,PanaN3WPLUSUIUC8,21,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.719166667,70.2075,0.373333333,109.5833333,220,100,25.184,22.4,5.87855232,15.9,57.1,112.9479062,9,3.6,71.4
REPLICATED TRIAL,2018,Pana,16,21,31208,3,N3,WMINUS,PHW52*Q381,UIUC8,PanaN3WMINUSUIUC8,15,5/25/2018,10/15/2018,NA,NA,NA,NA,1.845,1.79375,52.4825,1.8175,167.875,230,95,24.866,22.3,6.25049776,15.3,58.2,118.6650806,10.1,4.1,70
REPLICATED TRIAL,2018,Pana,17,21,31108,3,N2,WMINUS,PHW52*Q381,UIUC8,PanaN2WMINUSUIUC8,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.833333333,1.774166667,87.63083333,1.8025,99.91666667,235,105,22.55,19.94,6.35935984,14.5,59.3,119.6114432,9.2,4.2,70.4
REPLICATED TRIAL,2018,Pana,18,21,32108,3,N2,WPLUS,PHW52*Q381,UIUC8,PanaN2WPLUSUIUC8,21,5/25/2018,10/15/2018,NA,NA,NA,NA,1.846666667,1.794166667,115.345,2.183333333,85.33333333,237,95,22.198,19.446,5.99195032,14.9,58.2,114.2938043,9.1,3.7,71.1
