EXP,YEAR,LOC,RANGE,ROW,PLOT,REP,NITRO,WEED,PED,HYB,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STA,FIB,ASH,DENS,MCA,PROTA,OLA,STRA,DTA,TWA,FRA,TEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,Bray1P,TOC,TN,Soil CN,Sand,Silt ,Clay,SMC,InorgN,POMN,POMC,POMCN,PMN,POXC,FDA,Plot2,NH4N-V8,NO3N-V8,POMN-V8,POMC-V8,POMCN-V8,PMN-V8,POXC-V8,BD-V8,NH4N-VT,NO3N-VT,POMN-VT,POMC-VT,POMCN-VT,PMN-VT,POXC-VT,BD-VT,NH4N-R2,NO3N-R2,POMN-R2,POMC-R2,POMCN-R2,PMN-R2,POXC-R2,BD-R2
OREI_Replicated_Exp,2020,UIUC2020,19,21,19021,3,N3,WPLUS,PHP38*Q381,UIUC6,55,5/11/2020,10/7/2020,7/13/2020,7/15/2020,63,65,1.921716069,1.934521277,40.39774462,41.68568547,88,181.6666667,96.66666667,NA,NA,3.46,9.49,61.9,33.09008876,7.95,3.33,68.24,1.52,1.09,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,25,19025,3,N3,WPLUS,17.461,ORG1,49,5/11/2020,10/7/2020,7/13/2020,7/15/2020,63,65,1.927282827,1.950701882,46.3354584,43.67730414,88,186.6666667,100,NA,NA,4.27,11,60.7,40.15532544,7.63,5.37,65.72,2.53,1.23,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,29,19029,3,N3,WPLUS,PHHB9*PHM49,UIUC1,58,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.894327106,1.925862561,47.3373727,44.94431394,97.58333333,195,100,NA,NA,4.44,12.7,58.9,40.95646661,7.22,3.99,67.99,1.76,1.11,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,33,19033,3,N3,WPLUS,PHHB9*PHR63,UIUC2,65,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.956996448,1.957997956,51.62878057,45.39027204,88.66666667,188.6666667,93.33333333,NA,NA,3.42,11.3,59.7,32.05346577,6.51,3.93,69.01,1.61,1.11,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,37,19037,3,N3,WPLUS,PHW52*Q381,UIUC8,52,5/11/2020,10/7/2020,7/15/2020,7/17/2020,65,67,1.946656175,1.9582589,46.19856403,47.32948267,74.75,170,66.66666667,NA,NA,1.7,4.81,63.9,17.09879544,6.68,4.1,68.97,1.59,1.1,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,41,19041,3,N3,WPLUS,59R5,CHECK,67,5/11/2020,10/7/2020,7/14/2020,7/15/2020,64,65,1.94528193,1.949305279,50.83259591,51.17521686,77.58333333,187.3333333,88.33333333,NA,NA,5.34,12,59.9,49.6534235,6.94,3.02,69.85,1.5,1.02,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,5,20005,4,N3,WPLUS,PHHB9*PHW30,UIUC3,68,5/11/2020,10/7/2020,7/16/2020,7/18/2020,66,68,1.918558017,1.937875821,52.3227426,50.40172556,87.75,223.3333333,111.6666667,NA,NA,6.87,14.5,58.4,62.06519442,7.5,3.73,68.38,1.23,1.02,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,9,20009,4,N3,WPLUS,PHHB9*PHR63,UIUC2,70,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.908304896,1.929781308,51.11087272,50.59488832,98.75,195,95,NA,NA,6.35,15.1,57.2,56.96481403,6.56,3.23,69.96,1.52,1.02,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,13,20013,4,N3,WPLUS,59R5,CHECK,65,5/11/2020,10/7/2020,7/14/2020,7/14/2020,64,64,1.928645605,1.944894347,50.64651482,46.99178228,91.75,194.6666667,98.33333333,NA,NA,7.51,12.9,60,69.11675824,6.49,3.15,69.91,1.57,0.98,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,17,20017,4,N3,WPLUS,PHW52*Q381,UIUC8,56,5/11/2020,10/7/2020,7/13/2020,7/14/2020,63,64,1.924688652,1.944311148,49.66935784,47.33686738,78.08333333,176.6666667,79,NA,NA,5.84,13.1,59.4,53.6238377,7.56,3.98,67.97,1.51,1.07,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,21,20021,4,N3,WPLUS,PHHB9*PHZ51,UIUC4,61,5/11/2020,10/7/2020,7/16/2020,7/17/2020,66,67,1.872366037,1.918282296,52.06209349,50.70275556,99.33333333,228.3333333,111.6666667,NA,NA,7.13,12.5,59.7,65.92085799,6.86,4.5,67.7,2.1,1.2,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,25,20025,4,N3,WPLUS,17.2B24,ORG4,54,5/11/2020,10/7/2020,7/14/2020,7/15/2020,64,65,1.962835544,1.964001292,56.98479688,58.14826185,68.25,194,103.3333333,NA,NA,6.5,17.6,53.6,56.59340659,7.62,5.69,65.36,2.66,1.2,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,29,20029,4,N3,WPLUS,PHW52*LH185,UIUC7,60,5/11/2020,10/7/2020,7/17/2020,7/19/2020,67,69,1.841890346,1.914377834,45.53641705,47.12700106,93.41666667,205,103.3333333,NA,NA,4.35,11.6,59.9,40.63186813,6.48,3.68,69.17,1.71,1.05,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,33,20033,4,N3,WPLUS,PHP38*Q381,UIUC6,44,5/11/2020,10/7/2020,7/13/2020,7/17/2020,63,67,1.943938356,1.956654137,43.37111169,45.49937901,79.66666667,171.6666667,88.33333333,NA,NA,2.83,8.05,62.6,27.49561496,7.83,3.37,68.36,1.47,1.09,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,37,20037,4,N3,WPLUS,PHHB9*PHM49,UIUC1,53,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.906878028,1.936629847,53.51759065,50.99335229,90.58333333,150,66.66666667,NA,NA,2.94,11.8,58.8,27.39940828,7.01,3.7,68.47,1.76,1.11,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,20,41,20041,4,N3,WPLUS,17.461,ORG1,37,5/11/2020,10/7/2020,7/14/2020,7/17/2020,64,67,1.952597137,1.956366193,49.9553879,48.96370914,80.25,161.6666667,80,NA,NA,1.72,5.42,63.5,17.18909552,7.99,5.67,65.47,2.55,1.18,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202020041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,5,21005,4,N3,WMINUS,PHHB9*PHW30,UIUC3,46,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.896643567,1.927334519,51.09028859,49.18417451,98.58333333,188.3333333,94.33333333,NA,NA,7.89,19.6,52.8,67.02831784,8.07,3.79,68.01,1.07,1.04,1.32,NA,NA,NA,NA,NA,NA,NA,39.04,5.9,5.63,103,10,77,4558,765,226,18,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,9,21009,4,N3,WMINUS,PHHB9*PHR63,UIUC2,68,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.910037319,1.939563012,50.29796658,50.17152756,97.66666667,188.3333333,91.66666667,NA,NA,10.9,20.4,51.8,91.67793745,6.59,3.21,70.4,1.3,1.02,1.31,NA,NA,NA,NA,NA,NA,NA,45.18,5.8,5.71,104,10,98,5009,871,268,18,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,13,21013,4,N3,WMINUS,59R5,CHECK,66,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.949140136,1.955861553,51.46150823,52.33473847,76.25,176.6666667,88.33333333,NA,NA,9.25,15.2,57.5,82.88250211,7.55,2.82,70.07,1.19,0.98,1.32,NA,NA,NA,NA,NA,NA,NA,39.96,6,5.52,103,10,54,4877,820,199,19,32,29.691,2.157,13.76495132,9,22,69,0.2402746,34.11,0.066059821,0.880743769,13.33252,32.16,823.3488,18.79294091,UIUC202021013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,17,21017,4,N3,WMINUS,PHW52*Q381,UIUC8,52,5/11/2020,10/7/2020,7/15/2020,7/17/2020,65,67,1.932378926,1.936742364,52.12664754,48.78490525,81.08333333,173.3333333,81.66666667,NA,NA,9.03,15.5,57,80.625,7.66,3.6,68.89,1.5,1.09,1.29,NA,NA,NA,NA,NA,NA,NA,39.19,6.2,5.44,102,10,61,4916,875,194,18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,21,21021,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,58,5/11/2020,10/7/2020,7/18/2020,7/18/2020,68,68,1.860979805,1.920079471,41.89933498,40.92091475,104.4166667,219.3333333,106,NA,NA,10.13,13.9,58.5,92.15902367,7.18,4.43,67.45,1.89,1.16,1.25,NA,NA,NA,NA,NA,NA,NA,40.59,6.2,5.4,102,9,59,5080,913,205,18,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,25,21025,4,N3,WMINUS,17.2B24,ORG4,32,5/11/2020,10/7/2020,7/16/2020,7/18/2020,66,68,1.915954682,1.937444046,56.07842383,53.89901012,87.66666667,178.3333333,95,NA,NA,5.72,19.2,51.6,48.83516484,7.97,5.78,65.1,2.58,1.28,1.18,NA,NA,NA,NA,NA,NA,NA,40.49,6.2,5.54,103,10,65,5090,890,225,19,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,29,21029,4,N3,WMINUS,PHW52*LH185,UIUC7,55,5/11/2020,10/7/2020,7/18/2020,7/19/2020,68,69,1.923868102,1.942352638,47.38287888,48.03058339,77.33333333,186.6666667,84,NA,NA,8.34,15.3,57,74.64053254,6.79,3.38,69.55,1.55,1.05,1.29,NA,NA,NA,NA,NA,NA,NA,39.89,6.1,5.11,101,10,70,4865,895,220,19,41,27.984,1.977,14.15477997,7,31,62,0.238948626,35.24,0.092236581,1.003240557,10.87682,30.985,662.607,16.11925301,UIUC202021029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,33,21033,4,N3,WMINUS,PHP38*Q381,UIUC6,49,5/11/2020,10/7/2020,7/14/2020,7/15/2020,64,65,1.934480048,1.94457502,54.00597232,51.08503175,91.08333333,166,80,NA,NA,7.08,12.9,59.6,65.15934066,8.55,3.52,67.73,1.49,1.1,1.3,NA,NA,NA,NA,NA,NA,NA,36.61,6.4,5.36,102,9,81,4774,831,242,16,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,37,21037,4,N3,WMINUS,PHHB9*PHM49,UIUC1,40,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.935316002,1.943208167,64.63052451,62.72561298,70.91666667,156.6666667,61.66666667,NA,NA,6.52,23.5,49.3,52.70287405,7.35,3.63,68.74,1.7,1.12,1.27,NA,NA,NA,NA,NA,NA,NA,39.42,6.2,5.2,101,9,90,4932,867,266,17,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202021037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,21,41,21041,4,N3,WMINUS,17.461,ORG1,39,5/11/2020,10/7/2020,7/16/2020,7/17/2020,66,67,1.925471368,1.936069549,57.93000039,57.71654149,94.5,154,63.33333333,NA,NA,5.41,14.5,57,48.87521133,7.91,5.37,66.17,2.59,1.29,1.18,NA,NA,NA,NA,NA,NA,NA,38.64,6.4,5.22,101,9,115,5022,880,271,21,77,28.807,2.037,14.14187531,9,25,66,0.23723042,27.22,0.102114,1.55124,15.19126,42.12,877.9698,19.66703119,UIUC202021041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,5,22005,4,N1,WMINUS,59R5,CHECK,20,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.949863415,1.949631508,57.315475,55.29189185,66,152.3333333,56.66666667,NA,NA,2.64,14.6,56.2,23.82248521,7.89,2.86,69.38,1.33,1,1.31,NA,NA,NA,NA,NA,NA,NA,41.74,6.3,5.6,103,9,65,5279,981,228,17,47,32.152,2.211,14.54183627,9,37,54,0.23923445,29.06,0.103715139,1.516553785,14.6223,33.665,773.4096,20.28403609,UIUC202022005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,9,22009,4,N1,WMINUS,17.461,ORG1,39,5/11/2020,10/7/2020,7/15/2020,7/15/2020,65,65,NA,NA,NA,NA,NA,163.3333333,78.33333333,NA,NA,4.12,13.6,58.1,37.61284869,8.05,5.07,66.39,2.45,1.21,1.2,NA,NA,NA,NA,NA,NA,NA,41.93,6.4,5.63,103,9,65,5426,990,234,19,44,30.98,2.184,14.18498168,15,25,60,0.240909091,30.07,0.122452,1.771736,14.46882,37.44,717.228,17.45609696,UIUC202022009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,13,22013,4,N1,WMINUS,PHHB9*PHR63,UIUC2,55,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.947839412,1.950944991,64.20905271,63.58668458,92.66666667,175.6666667,82.66666667,NA,NA,7.01,18.7,53.2,60.21904057,6.83,3.27,69.9,1.43,1.03,1.3,NA,NA,NA,NA,NA,NA,NA,41.93,6.5,5.62,103,9,59,5520,1018,222,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,17,22017,4,N1,WMINUS,PHP38*Q381,UIUC6,45,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.953366539,1.957788534,52.0690284,47.66516927,78.58333333,152.3333333,68.33333333,NA,NA,5.27,11.7,60.6,49.16959003,9.01,3.84,66.72,1.45,1.09,1.29,NA,NA,NA,NA,NA,NA,NA,39.40,6.4,5.43,102,9,55,5072,951,208,16,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,21,22021,4,N1,WMINUS,17.2B24,ORG4,47,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.931972054,1.945170311,57.78953636,52.37493655,91.41666667,165,83.33333333,NA,NA,5.77,18.9,52.1,49.44494928,7.37,5.83,65.73,2.6,1.23,1.18,NA,NA,NA,NA,NA,NA,NA,40.70,6.4,5.55,103,9,58,5256,969,224,17,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,25,22025,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,57,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.95906742,1.962792702,57.87141862,57.55008883,71.91666667,181.6666667,73.33333333,NA,NA,6.73,14.3,57.9,60.94262468,6.79,3.79,69.06,1.75,1.14,1.27,NA,NA,NA,NA,NA,NA,NA,41.75,6.2,5.22,101,9,53,5231,931,229,16,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,29,22029,4,N1,WMINUS,PHHB9*PHM49,UIUC1,44,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.948692325,1.956369809,56.35249636,54.73073367,77.41666667,170,70,NA,NA,6.89,20.9,51.1,57.58653846,6.63,3.51,69.39,1.6,1.08,1.28,NA,NA,NA,NA,NA,NA,NA,37.03,6.5,4.78,98,9,73,4880,871,278,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,33,22033,4,N1,WMINUS,PHW52*Q381,UIUC8,50,5/11/2020,10/7/2020,7/16/2020,7/17/2020,66,67,1.972021965,1.970021952,58.28998793,55.66275864,78.66666667,142.6666667,63.33333333,NA,NA,5.3,13.4,58.4,48.49746407,7.25,3.57,68.66,1.39,1.07,1.3,NA,NA,NA,NA,NA,NA,NA,41.12,6.2,5.1,100,9,56,5118,933,238,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,37,22037,4,N1,WMINUS,PHW52*LH185,UIUC7,47,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,NA,NA,NA,NA,NA,165,61.66666667,NA,NA,4.12,17.2,53.2,36.04564666,7.02,3.21,69.66,1.44,1.1,1.3,NA,NA,NA,NA,NA,NA,NA,35.21,6.4,4.89,99,8,81,4569,802,265,16,58,26.031,1.902,13.68611987,16,11,73,0.241579559,30.31,0.097652695,1.538272455,15.75248,37.56,750.0006,19.20427751,UIUC202022037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,22,41,22041,4,N1,WMINUS,PHHB9*PHW30,UIUC3,56,5/11/2020,10/7/2020,7/20/2020,7/22/2020,70,72,1.96788216,1.967841896,51.86919451,50.17960814,77.08333333,158.3333333,71.66666667,NA,NA,5.86,16.3,55.1,51.82607777,7.2,3.37,69.26,1.37,1.08,1.3,NA,NA,NA,NA,NA,NA,NA,41.55,6.1,5.81,104,13,80,5099,910,219,33,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202022041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,23,5,23005,4,N1,WPLUS,59R5,CHECK,41,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.965916461,1.968354026,55.44433292,56.79827085,69.5,149,65,NA,NA,2.81,11.7,59.6,26.21756128,6.7,3.04,69.92,1.5,0.94,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202023005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,23,9,23009,4,N1,WPLUS,17.461,ORG1,35,5/11/2020,10/7/2020,7/18/2020,7/20/2020,68,70,1.957752181,1.96185071,56.35296377,55.08370834,74.5,156.6666667,65,NA,NA,2.22,9.22,61.3,21.29454776,7.82,5.22,66.25,2.33,1.17,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202023009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
